Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00004887,PROD00004887,USER00004887,2023-02-12,2024-12-03,Toys,22.48,4,Changed mind,Returned,660.0,32,Female,City2,Credit Card,Express,12.88
ORD00004896,PROD00004896,USER00004896,2023-04-29,2024-02-12,Toys,149.31,5,Wrong item,Returned,289.0,54,Female,City3,Gift Card,Next-Day,18.05
ORD00004902,PROD00004902,USER00004902,2023-01-05,2024-03-25,Toys,180.63,4,Changed mind,Returned,445.0,69,Male,City40,PayPal,Next-Day,44.51
ORD00004903,PROD00004903,USER00004903,2023-10-07,2024-07-02,Home,442.46,4,Wrong item,Returned,269.0,43,Female,City45,Gift Card,Next-Day,46.28
ORD00004905,PROD00004905,USER00004905,2023-01-14,2024-02-09,Clothing,235.41,5,Not as described,Returned,391.0,68,Female,City7,Credit Card,Express,5.81
ORD00004908,PROD00004908,USER00004908,2023-05-02,2024-09-24,Toys,259.16,3,Defective,Returned,511.0,44,Female,City47,Gift Card,Next-Day,28.23
ORD00004914,PROD00004914,USER00004914,2023-03-01,2024-01-27,Toys,175.1,1,Changed mind,Returned,332.0,70,Female,City28,Gift Card,Next-Day,11.56
ORD00004915,PROD00004915,USER00004915,2023-10-29,2023-11-02,Electronics,320.91,4,Defective,Returned,4.0,20,Male,City56,PayPal,Standard,6.21
ORD00004916,PROD00004916,USER00004916,2024-10-31,2024-12-09,Clothing,136.59,5,Changed mind,Returned,39.0,25,Female,City47,Credit Card,Express,46.78
ORD00004917,PROD00004917,USER00004917,2023-06-06,2023-08-15,Books,245.63,3,Wrong item,Returned,70.0,39,Male,City88,Debit Card,Standard,39.98
ORD00004918,PROD00004918,USER00004918,2024-01-06,2024-01-28,Home,42.46,3,Not as described,Returned,22.0,63,Female,City83,Gift Card,Next-Day,37.91
ORD00004919,PROD00004919,USER00004919,2023-02-28,2024-09-28,Home,167.27,3,Defective,Returned,578.0,23,Female,City71,PayPal,Next-Day,36.22
ORD00004920,PROD00004920,USER00004920,2023-05-25,2023-06-29,Clothing,225.88,1,Defective,Returned,35.0,57,Male,City49,Debit Card,Standard,45.84
ORD00004922,PROD00004922,USER00004922,2023-05-11,2023-12-28,Books,238.01,3,Changed mind,Returned,231.0,69,Male,City15,PayPal,Express,41.07
ORD00004926,PROD00004926,USER00004926,2023-03-09,2024-05-03,Toys,361.53,3,Defective,Returned,421.0,43,Male,City31,Gift Card,Standard,32.79
ORD00004931,PROD00004931,USER00004931,2023-01-09,2023-07-09,Toys,33.22,1,Defective,Returned,181.0,57,Male,City9,Gift Card,Standard,47.87
ORD00004934,PROD00004934,USER00004934,2023-03-09,2023-08-12,Electronics,198.52,3,Defective,Returned,156.0,53,Female,City47,Debit Card,Express,17.5
ORD00004936,PROD00004936,USER00004936,2023-05-24,2024-12-29,Toys,411.4,2,Not as described,Returned,585.0,30,Male,City70,Gift Card,Express,23.13
ORD00004937,PROD00004937,USER00004937,2023-12-23,2023-12-29,Home,260.66,5,Wrong item,Returned,6.0,64,Male,City81,Debit Card,Standard,43.89
ORD00004938,PROD00004938,USER00004938,2024-05-24,2024-12-27,Electronics,376.38,4,Wrong item,Returned,217.0,55,Female,City52,Debit Card,Express,22.31
ORD00004942,PROD00004942,USER00004942,2023-12-10,2024-07-31,Toys,117.61,4,Not as described,Returned,234.0,65,Female,City33,PayPal,Next-Day,18.62
ORD00004944,PROD00004944,USER00004944,2023-07-24,2023-12-29,Clothing,294.35,4,Defective,Returned,158.0,39,Female,City58,Gift Card,Express,23.31
ORD00004947,PROD00004947,USER00004947,2023-03-20,2023-07-11,Home,185.97,2,Not as described,Returned,113.0,46,Female,City92,PayPal,Express,18.1
ORD00004948,PROD00004948,USER00004948,2023-09-01,2024-05-16,Toys,21.01,2,Not as described,Returned,258.0,31,Male,City48,Debit Card,Standard,1.98
ORD00004951,PROD00004951,USER00004951,2023-12-05,2023-12-31,Toys,481.78,4,Defective,Returned,26.0,48,Male,City83,Credit Card,Express,28.62
ORD00004952,PROD00004952,USER00004952,2023-07-18,2023-11-16,Home,12.01,1,Defective,Returned,121.0,24,Female,City73,Gift Card,Express,34.76
ORD00004962,PROD00004962,USER00004962,2024-09-25,2024-10-25,Home,91.1,1,Defective,Returned,30.0,48,Female,City80,Gift Card,Next-Day,27.87
ORD00004966,PROD00004966,USER00004966,2023-09-10,2023-11-06,Clothing,269.63,4,Not as described,Returned,57.0,37,Male,City93,Gift Card,Next-Day,11.41
ORD00004972,PROD00004972,USER00004972,2023-10-30,2024-05-15,Books,464.73,1,Changed mind,Returned,198.0,29,Male,City99,PayPal,Next-Day,24.13
ORD00004975,PROD00004975,USER00004975,2023-01-03,2024-10-01,Books,288.87,5,Defective,Returned,637.0,45,Female,City65,Gift Card,Express,3.76
ORD00004977,PROD00004977,USER00004977,2024-02-18,2024-10-29,Clothing,332.38,5,Defective,Returned,254.0,58,Female,City96,Gift Card,Express,49.2
ORD00004987,PROD00004987,USER00004987,2023-02-06,2023-09-10,Toys,479.42,3,Not as described,Returned,216.0,68,Female,City3,Gift Card,Express,1.37
ORD00004990,PROD00004990,USER00004990,2023-06-14,2024-05-05,Home,342.64,5,Changed mind,Returned,326.0,32,Male,City75,Credit Card,Standard,5.77
ORD00004999,PROD00004999,USER00004999,2023-10-20,2024-11-27,Toys,194.27,4,Defective,Returned,404.0,67,Male,City65,PayPal,Express,10.59
ORD00005000,PROD00005000,USER00005000,2023-07-12,2023-08-20,Home,28.15,5,Wrong item,Returned,39.0,30,Female,City84,PayPal,Standard,48.61
ORD00005002,PROD00005002,USER00005002,2023-06-15,2023-11-26,Electronics,190.51,4,Changed mind,Returned,164.0,65,Female,City56,Gift Card,Express,20.59
ORD00005007,PROD00005007,USER00005007,2024-03-09,2024-12-28,Home,368.87,5,Wrong item,Returned,294.0,31,Female,City4,Credit Card,Next-Day,48.22
ORD00005008,PROD00005008,USER00005008,2024-04-03,2024-04-03,Books,237.77,5,Not as described,Returned,0.0,53,Male,City49,Gift Card,Next-Day,10.45
ORD00005010,PROD00005010,USER00005010,2023-03-27,2024-06-29,Clothing,28.88,4,Changed mind,Returned,460.0,37,Female,City61,Debit Card,Standard,24.21
ORD00005027,PROD00005027,USER00005027,2023-10-06,2024-08-24,Home,479.71,2,Changed mind,Returned,323.0,35,Female,City2,Gift Card,Next-Day,9.78
ORD00005033,PROD00005033,USER00005033,2024-06-19,2024-10-09,Electronics,202.55,5,Changed mind,Returned,112.0,38,Male,City9,Gift Card,Standard,40.53
ORD00005035,PROD00005035,USER00005035,2024-03-28,2024-09-12,Toys,345.83,5,Defective,Returned,168.0,65,Female,City23,Gift Card,Next-Day,8.31
ORD00005048,PROD00005048,USER00005048,2023-04-23,2024-03-03,Electronics,441.98,4,Defective,Returned,315.0,62,Male,City23,PayPal,Express,19.76
ORD00005053,PROD00005053,USER00005053,2023-07-05,2024-11-14,Home,357.27,4,Defective,Returned,498.0,32,Female,City82,PayPal,Standard,33.1
ORD00005055,PROD00005055,USER00005055,2023-12-26,2024-03-30,Clothing,332.99,5,Changed mind,Returned,95.0,27,Female,City44,Credit Card,Express,8.69
ORD00005058,PROD00005058,USER00005058,2023-01-12,2023-02-03,Electronics,19.17,5,Wrong item,Returned,22.0,61,Male,City19,Debit Card,Express,9.73
ORD00005062,PROD00005062,USER00005062,2024-07-02,2024-09-08,Home,424.02,2,Wrong item,Returned,68.0,68,Female,City88,Credit Card,Express,17.23
ORD00005084,PROD00005084,USER00005084,2023-09-10,2024-05-23,Electronics,237.61,4,Defective,Returned,256.0,20,Female,City27,Credit Card,Standard,11.36
ORD00005087,PROD00005087,USER00005087,2023-04-16,2024-08-15,Clothing,417.19,4,Changed mind,Returned,487.0,38,Male,City5,PayPal,Express,14.14
ORD00005093,PROD00005093,USER00005093,2023-04-11,2024-11-22,Home,343.2,5,Wrong item,Returned,591.0,59,Female,City28,PayPal,Standard,26.39
ORD00005097,PROD00005097,USER00005097,2024-09-28,2024-11-14,Clothing,472.39,2,Changed mind,Returned,47.0,33,Male,City43,PayPal,Express,35.95
ORD00005101,PROD00005101,USER00005101,2023-04-13,2024-10-08,Electronics,417.97,4,Wrong item,Returned,544.0,23,Female,City36,Credit Card,Express,21.57
ORD00005112,PROD00005112,USER00005112,2023-05-19,2024-04-13,Electronics,365.19,1,Not as described,Returned,330.0,23,Female,City80,PayPal,Next-Day,35.81
ORD00005113,PROD00005113,USER00005113,2023-07-17,2024-09-11,Toys,419.51,2,Defective,Returned,422.0,20,Female,City39,Gift Card,Express,44.01
ORD00005118,PROD00005118,USER00005118,2023-10-12,2024-11-22,Clothing,341.89,5,Not as described,Returned,407.0,28,Male,City42,PayPal,Next-Day,18.34
ORD00005120,PROD00005120,USER00005120,2023-06-29,2024-01-04,Electronics,266.72,3,Defective,Returned,189.0,18,Female,City86,PayPal,Standard,43.4
ORD00005123,PROD00005123,USER00005123,2024-09-16,2024-09-27,Electronics,371.86,1,Wrong item,Returned,11.0,48,Female,City58,PayPal,Standard,11.25
ORD00005131,PROD00005131,USER00005131,2023-01-18,2023-02-21,Books,279.4,4,Changed mind,Returned,34.0,28,Female,City10,PayPal,Express,42.59
ORD00005132,PROD00005132,USER00005132,2024-09-20,2024-10-15,Toys,201.56,1,Wrong item,Returned,25.0,26,Female,City93,Debit Card,Next-Day,31.18
ORD00005153,PROD00005153,USER00005153,2024-10-10,2024-11-17,Electronics,305.85,2,Changed mind,Returned,38.0,31,Male,City97,Credit Card,Standard,13.64
ORD00005156,PROD00005156,USER00005156,2023-02-19,2024-03-23,Electronics,30.23,4,Changed mind,Returned,398.0,27,Female,City1,PayPal,Express,3.19
ORD00005164,PROD00005164,USER00005164,2023-05-27,2024-03-09,Electronics,196.8,5,Defective,Returned,287.0,44,Male,City100,Debit Card,Standard,42.86
ORD00005165,PROD00005165,USER00005165,2023-10-24,2024-11-09,Toys,56.52,2,Not as described,Returned,382.0,57,Male,City68,Debit Card,Next-Day,37.74
ORD00005172,PROD00005172,USER00005172,2023-01-30,2023-09-25,Toys,443.82,4,Defective,Returned,238.0,66,Male,City19,Debit Card,Next-Day,34.51
ORD00005177,PROD00005177,USER00005177,2023-10-10,2024-04-18,Home,223.06,5,Not as described,Returned,191.0,45,Female,City5,Gift Card,Next-Day,19.48
ORD00005179,PROD00005179,USER00005179,2023-01-01,2024-05-19,Home,179.8,4,Not as described,Returned,504.0,44,Female,City59,Credit Card,Standard,7.01
ORD00005184,PROD00005184,USER00005184,2023-08-28,2024-10-20,Clothing,291.79,5,Wrong item,Returned,419.0,47,Male,City87,Debit Card,Next-Day,26.98
ORD00005187,PROD00005187,USER00005187,2023-07-31,2023-12-23,Clothing,466.99,2,Wrong item,Returned,145.0,64,Female,City36,PayPal,Express,22.82
ORD00005189,PROD00005189,USER00005189,2023-02-28,2024-11-10,Books,19.3,2,Changed mind,Returned,621.0,23,Male,City7,Gift Card,Next-Day,17.72
ORD00005192,PROD00005192,USER00005192,2023-06-05,2023-09-22,Home,328.26,5,Wrong item,Returned,109.0,54,Male,City21,Gift Card,Next-Day,49.19
ORD00005195,PROD00005195,USER00005195,2024-03-09,2024-08-20,Home,196.73,5,Changed mind,Returned,164.0,70,Female,City48,Credit Card,Next-Day,42.14
ORD00005207,PROD00005207,USER00005207,2024-02-19,2024-06-06,Books,238.13,3,Changed mind,Returned,108.0,19,Female,City75,PayPal,Express,35.91
ORD00005212,PROD00005212,USER00005212,2023-03-11,2023-07-12,Clothing,290.59,3,Wrong item,Returned,123.0,51,Female,City11,Credit Card,Standard,10.75
ORD00005214,PROD00005214,USER00005214,2023-12-06,2024-10-17,Clothing,270.12,5,Wrong item,Returned,316.0,59,Male,City27,Credit Card,Express,20.3
ORD00005215,PROD00005215,USER00005215,2023-03-08,2023-12-16,Home,191.42,1,Wrong item,Returned,283.0,39,Male,City80,Gift Card,Next-Day,26.47
ORD00005219,PROD00005219,USER00005219,2023-11-05,2024-02-06,Electronics,296.37,2,Changed mind,Returned,93.0,26,Male,City98,PayPal,Next-Day,42.59
ORD00005223,PROD00005223,USER00005223,2023-11-30,2024-12-23,Clothing,194.93,5,Wrong item,Returned,389.0,22,Female,City24,Gift Card,Standard,24.76
ORD00005225,PROD00005225,USER00005225,2023-04-23,2023-07-21,Home,498.01,3,Not as described,Returned,89.0,69,Male,City26,Debit Card,Standard,8.02
ORD00005226,PROD00005226,USER00005226,2024-05-10,2024-06-16,Books,477.59,2,Wrong item,Returned,37.0,34,Male,City95,Debit Card,Express,38.71
ORD00005228,PROD00005228,USER00005228,2024-11-09,2024-11-15,Books,395.87,4,Changed mind,Returned,6.0,49,Female,City90,Gift Card,Standard,23.75
ORD00005229,PROD00005229,USER00005229,2024-01-21,2024-05-14,Books,24.38,1,Defective,Returned,114.0,44,Male,City53,Credit Card,Standard,29.26
ORD00005230,PROD00005230,USER00005230,2023-01-29,2024-05-20,Clothing,442.18,1,Defective,Returned,477.0,66,Female,City34,Debit Card,Standard,44.67
ORD00005233,PROD00005233,USER00005233,2024-02-01,2024-08-22,Toys,344.34,1,Defective,Returned,203.0,27,Female,City53,Gift Card,Express,34.63
ORD00005234,PROD00005234,USER00005234,2023-08-27,2024-05-18,Toys,332.78,3,Not as described,Returned,265.0,37,Female,City73,Gift Card,Standard,26.37
ORD00005235,PROD00005235,USER00005235,2024-08-14,2024-09-02,Toys,323.98,5,Changed mind,Returned,19.0,65,Female,City42,Credit Card,Standard,3.58
ORD00005239,PROD00005239,USER00005239,2024-06-22,2024-07-15,Electronics,179.71,5,Defective,Returned,23.0,40,Female,City14,Debit Card,Next-Day,37.92
ORD00005240,PROD00005240,USER00005240,2023-05-11,2024-04-05,Clothing,178.53,5,Defective,Returned,330.0,60,Female,City71,Gift Card,Standard,41.81
ORD00005250,PROD00005250,USER00005250,2023-01-07,2024-08-24,Toys,363.57,2,Not as described,Returned,595.0,64,Female,City37,PayPal,Next-Day,28.14
ORD00005252,PROD00005252,USER00005252,2023-04-25,2024-04-26,Clothing,332.77,5,Changed mind,Returned,367.0,58,Female,City72,PayPal,Express,20.96
ORD00005257,PROD00005257,USER00005257,2024-03-16,2024-07-07,Books,9.23,5,Not as described,Returned,113.0,31,Female,City92,Debit Card,Standard,30.97
ORD00005263,PROD00005263,USER00005263,2024-02-02,2024-07-20,Electronics,106.7,3,Wrong item,Returned,169.0,23,Male,City69,Gift Card,Express,44.02
ORD00005264,PROD00005264,USER00005264,2023-04-14,2023-07-29,Books,308.22,1,Not as described,Returned,106.0,58,Female,City58,Credit Card,Standard,35.2
ORD00005266,PROD00005266,USER00005266,2023-01-01,2024-06-23,Electronics,233.97,3,Wrong item,Returned,539.0,54,Female,City56,Credit Card,Standard,38.82
ORD00005269,PROD00005269,USER00005269,2023-06-14,2024-11-16,Electronics,343.19,2,Defective,Returned,521.0,39,Male,City84,PayPal,Next-Day,17.41
ORD00005273,PROD00005273,USER00005273,2024-06-09,2024-10-06,Electronics,395.93,4,Changed mind,Returned,119.0,25,Female,City8,Gift Card,Express,47.27
ORD00005277,PROD00005277,USER00005277,2023-10-05,2023-12-07,Electronics,414.77,4,Defective,Returned,63.0,41,Female,City57,PayPal,Standard,32.4
ORD00005281,PROD00005281,USER00005281,2024-08-22,2024-10-08,Home,338.45,1,Not as described,Returned,47.0,30,Female,City28,PayPal,Standard,29.92
ORD00005282,PROD00005282,USER00005282,2023-02-21,2023-07-15,Clothing,209.82,2,Wrong item,Returned,144.0,62,Male,City33,Debit Card,Standard,8.59
ORD00005287,PROD00005287,USER00005287,2024-07-31,2024-10-06,Toys,362.3,4,Not as described,Returned,67.0,51,Male,City77,Debit Card,Next-Day,0.57
ORD00005291,PROD00005291,USER00005291,2023-02-04,2024-05-02,Electronics,142.6,1,Wrong item,Returned,453.0,41,Female,City50,PayPal,Express,7.97
ORD00005292,PROD00005292,USER00005292,2023-03-08,2024-09-06,Home,90.5,2,Changed mind,Returned,548.0,49,Female,City7,Credit Card,Express,43.08
ORD00005301,PROD00005301,USER00005301,2023-12-07,2024-04-01,Books,412.74,1,Defective,Returned,116.0,33,Female,City62,Debit Card,Express,30.49
ORD00005304,PROD00005304,USER00005304,2024-03-23,2024-12-29,Books,478.29,5,Changed mind,Returned,281.0,54,Female,City71,PayPal,Next-Day,1.57
ORD00005306,PROD00005306,USER00005306,2023-05-15,2024-07-01,Home,360.42,2,Changed mind,Returned,413.0,44,Female,City37,Credit Card,Standard,39.79
ORD00005307,PROD00005307,USER00005307,2023-11-23,2024-09-18,Electronics,95.28,4,Not as described,Returned,300.0,66,Female,City86,PayPal,Next-Day,37.58
ORD00005312,PROD00005312,USER00005312,2023-06-01,2023-06-09,Home,308.3,3,Wrong item,Returned,8.0,37,Female,City44,PayPal,Express,5.07
ORD00005321,PROD00005321,USER00005321,2023-08-10,2023-09-20,Books,212.58,1,Wrong item,Returned,41.0,36,Female,City4,Gift Card,Next-Day,30.28
ORD00005322,PROD00005322,USER00005322,2023-01-21,2024-05-05,Home,439.76,3,Defective,Returned,470.0,19,Male,City86,Credit Card,Next-Day,13.2
ORD00005323,PROD00005323,USER00005323,2023-08-04,2023-08-26,Home,361.59,2,Not as described,Returned,22.0,33,Female,City91,Gift Card,Express,33.82
ORD00005326,PROD00005326,USER00005326,2023-08-22,2024-10-05,Toys,448.53,5,Not as described,Returned,410.0,47,Male,City35,Credit Card,Express,23.75
ORD00005328,PROD00005328,USER00005328,2024-02-15,2024-09-08,Toys,203.54,2,Defective,Returned,206.0,48,Female,City75,Gift Card,Standard,30.51
ORD00005330,PROD00005330,USER00005330,2023-05-06,2024-04-14,Electronics,334.51,3,Wrong item,Returned,344.0,52,Male,City2,PayPal,Express,31.7
ORD00005331,PROD00005331,USER00005331,2024-01-10,2024-02-24,Books,8.01,5,Changed mind,Returned,45.0,21,Female,City47,Debit Card,Express,28.09
ORD00005332,PROD00005332,USER00005332,2023-08-22,2024-04-23,Books,217.66,4,Wrong item,Returned,245.0,38,Male,City51,Gift Card,Next-Day,47.37
ORD00005333,PROD00005333,USER00005333,2024-11-06,2024-12-11,Toys,306.95,2,Wrong item,Returned,35.0,20,Male,City78,Credit Card,Standard,11.12
ORD00005336,PROD00005336,USER00005336,2024-09-03,2024-10-16,Electronics,272.92,5,Defective,Returned,43.0,45,Male,City4,Debit Card,Express,4.03
ORD00005337,PROD00005337,USER00005337,2024-06-09,2024-11-23,Electronics,123.97,5,Not as described,Returned,167.0,43,Female,City100,Gift Card,Express,27.96
ORD00005340,PROD00005340,USER00005340,2023-08-24,2024-12-26,Books,310.41,5,Not as described,Returned,490.0,42,Female,City96,Credit Card,Next-Day,29.95
ORD00005352,PROD00005352,USER00005352,2023-08-01,2023-10-19,Home,387.93,1,Not as described,Returned,79.0,21,Female,City20,PayPal,Next-Day,39.7
ORD00005353,PROD00005353,USER00005353,2023-03-29,2024-01-04,Home,408.55,4,Wrong item,Returned,281.0,52,Male,City27,Credit Card,Next-Day,15.58
ORD00005356,PROD00005356,USER00005356,2023-01-16,2023-07-14,Home,197.66,3,Not as described,Returned,179.0,19,Male,City27,PayPal,Next-Day,18.54
ORD00005358,PROD00005358,USER00005358,2024-01-07,2024-04-11,Clothing,475.93,4,Defective,Returned,95.0,22,Male,City13,Credit Card,Express,41.9
ORD00005361,PROD00005361,USER00005361,2023-07-02,2023-11-21,Clothing,410.29,1,Changed mind,Returned,142.0,62,Male,City73,Gift Card,Standard,14.63
ORD00005363,PROD00005363,USER00005363,2024-07-25,2024-09-30,Electronics,86.88,5,Changed mind,Returned,67.0,70,Male,City68,Gift Card,Express,10.5
ORD00005365,PROD00005365,USER00005365,2024-03-21,2024-09-04,Books,343.75,4,Wrong item,Returned,167.0,29,Female,City10,Credit Card,Standard,48.89
ORD00005368,PROD00005368,USER00005368,2024-05-05,2024-11-29,Books,165.49,5,Not as described,Returned,208.0,66,Female,City78,PayPal,Next-Day,21.04
ORD00005370,PROD00005370,USER00005370,2023-10-05,2023-12-27,Books,405.83,1,Not as described,Returned,83.0,26,Male,City54,PayPal,Standard,31.88
ORD00005372,PROD00005372,USER00005372,2023-04-22,2023-10-09,Toys,342.91,4,Not as described,Returned,170.0,39,Male,City48,PayPal,Next-Day,38.4
ORD00005373,PROD00005373,USER00005373,2023-06-09,2024-04-10,Toys,162.83,1,Not as described,Returned,306.0,57,Male,City28,PayPal,Standard,16.82
ORD00005378,PROD00005378,USER00005378,2023-08-30,2024-01-02,Books,35.0,3,Not as described,Returned,125.0,58,Female,City97,PayPal,Express,49.7
ORD00005380,PROD00005380,USER00005380,2023-01-11,2023-03-26,Books,30.61,4,Wrong item,Returned,74.0,69,Male,City94,Debit Card,Next-Day,46.87
ORD00005381,PROD00005381,USER00005381,2023-07-13,2023-10-03,Books,115.93,2,Not as described,Returned,82.0,37,Male,City42,Debit Card,Next-Day,35.97
ORD00005389,PROD00005389,USER00005389,2023-10-12,2024-08-19,Electronics,108.5,3,Defective,Returned,312.0,41,Male,City72,Debit Card,Standard,7.48
ORD00005391,PROD00005391,USER00005391,2023-04-21,2023-07-02,Clothing,413.43,2,Defective,Returned,72.0,68,Male,City46,Debit Card,Next-Day,44.74
ORD00005393,PROD00005393,USER00005393,2023-01-26,2024-12-14,Books,470.42,2,Changed mind,Returned,688.0,41,Female,City64,PayPal,Standard,37.13
ORD00005394,PROD00005394,USER00005394,2023-03-17,2024-02-09,Home,294.61,3,Defective,Returned,329.0,43,Male,City53,Credit Card,Express,37.15
ORD00005399,PROD00005399,USER00005399,2023-06-28,2024-12-25,Clothing,181.89,5,Not as described,Returned,546.0,66,Female,City30,Debit Card,Standard,40.14
ORD00005405,PROD00005405,USER00005405,2023-06-18,2024-07-18,Books,64.26,1,Not as described,Returned,396.0,28,Male,City81,Credit Card,Standard,45.08
ORD00005421,PROD00005421,USER00005421,2023-03-27,2023-08-09,Books,312.14,3,Not as described,Returned,135.0,57,Female,City23,Credit Card,Next-Day,22.7
ORD00005422,PROD00005422,USER00005422,2023-12-07,2024-11-28,Books,253.96,2,Changed mind,Returned,357.0,18,Female,City88,Debit Card,Express,47.88
ORD00005423,PROD00005423,USER00005423,2023-01-06,2024-06-02,Books,158.46,3,Changed mind,Returned,513.0,50,Female,City39,Credit Card,Next-Day,39.19
ORD00005424,PROD00005424,USER00005424,2023-12-30,2024-07-06,Clothing,409.67,3,Not as described,Returned,189.0,43,Female,City78,Debit Card,Express,12.5
ORD00005429,PROD00005429,USER00005429,2023-04-15,2023-06-28,Books,50.01,3,Wrong item,Returned,74.0,57,Male,City52,PayPal,Express,49.43
ORD00005437,PROD00005437,USER00005437,2023-02-14,2023-12-22,Clothing,47.38,4,Defective,Returned,311.0,42,Female,City67,Debit Card,Standard,29.81
ORD00005439,PROD00005439,USER00005439,2023-01-01,2023-11-27,Clothing,388.64,2,Defective,Returned,330.0,26,Female,City92,PayPal,Standard,28.07
ORD00005440,PROD00005440,USER00005440,2023-05-04,2023-10-10,Toys,186.83,4,Defective,Returned,159.0,56,Female,City55,Credit Card,Express,0.85
ORD00005442,PROD00005442,USER00005442,2023-12-06,2024-05-10,Electronics,253.41,2,Defective,Returned,156.0,24,Male,City79,Gift Card,Standard,3.52
ORD00005456,PROD00005456,USER00005456,2023-07-20,2024-11-28,Home,218.17,4,Defective,Returned,497.0,40,Male,City85,Debit Card,Express,20.38
ORD00005458,PROD00005458,USER00005458,2023-04-14,2023-07-19,Books,321.72,1,Defective,Returned,96.0,60,Male,City88,Gift Card,Express,6.21
ORD00005462,PROD00005462,USER00005462,2023-04-05,2024-05-25,Books,302.38,5,Wrong item,Returned,416.0,34,Male,City59,Gift Card,Standard,40.68
ORD00005463,PROD00005463,USER00005463,2023-05-14,2024-08-26,Electronics,240.9,4,Defective,Returned,470.0,26,Female,City30,Credit Card,Next-Day,32.51
ORD00005464,PROD00005464,USER00005464,2023-07-14,2023-08-22,Clothing,128.69,5,Changed mind,Returned,39.0,33,Male,City95,Credit Card,Next-Day,32.82
ORD00005471,PROD00005471,USER00005471,2023-10-01,2024-08-29,Home,108.76,1,Wrong item,Returned,333.0,47,Female,City81,Credit Card,Standard,30.59
ORD00005473,PROD00005473,USER00005473,2024-06-03,2024-07-17,Toys,450.81,1,Defective,Returned,44.0,63,Male,City99,PayPal,Express,30.51
ORD00005486,PROD00005486,USER00005486,2023-06-02,2023-12-01,Clothing,363.53,5,Wrong item,Returned,182.0,32,Male,City57,Debit Card,Next-Day,47.62
ORD00005501,PROD00005501,USER00005501,2023-03-03,2023-08-28,Home,132.62,5,Defective,Returned,178.0,38,Male,City7,Gift Card,Next-Day,31.92
ORD00005505,PROD00005505,USER00005505,2023-05-08,2023-08-16,Toys,238.44,2,Defective,Returned,100.0,18,Female,City58,Credit Card,Standard,22.39
ORD00005507,PROD00005507,USER00005507,2023-04-27,2023-05-12,Home,358.56,1,Not as described,Returned,15.0,68,Male,City29,Gift Card,Next-Day,11.44
ORD00005514,PROD00005514,USER00005514,2023-10-24,2024-05-24,Books,231.31,3,Not as described,Returned,213.0,40,Female,City95,Debit Card,Express,39.33
ORD00005519,PROD00005519,USER00005519,2023-04-13,2023-07-12,Books,243.01,5,Changed mind,Returned,90.0,50,Male,City98,Credit Card,Standard,17.14
ORD00005523,PROD00005523,USER00005523,2023-03-15,2024-12-16,Books,148.82,3,Defective,Returned,642.0,50,Male,City64,Debit Card,Express,14.2
ORD00005527,PROD00005527,USER00005527,2024-05-25,2024-11-26,Clothing,403.85,1,Changed mind,Returned,185.0,63,Male,City85,Gift Card,Next-Day,13.86
ORD00005533,PROD00005533,USER00005533,2023-08-17,2023-12-23,Electronics,67.43,2,Changed mind,Returned,128.0,22,Female,City47,PayPal,Standard,24.38
ORD00005539,PROD00005539,USER00005539,2023-08-19,2024-09-30,Electronics,350.26,2,Not as described,Returned,408.0,32,Female,City25,Credit Card,Next-Day,24.2
ORD00005542,PROD00005542,USER00005542,2023-06-16,2024-04-25,Electronics,291.25,4,Wrong item,Returned,314.0,33,Female,City78,Gift Card,Express,15.23
ORD00005548,PROD00005548,USER00005548,2023-03-11,2023-07-23,Home,495.0,5,Not as described,Returned,134.0,30,Male,City18,Debit Card,Next-Day,0.12
ORD00005558,PROD00005558,USER00005558,2023-10-11,2024-05-08,Books,437.54,2,Defective,Returned,210.0,42,Male,City12,Credit Card,Next-Day,26.82
ORD00005560,PROD00005560,USER00005560,2023-12-21,2024-01-09,Clothing,47.43,3,Not as described,Returned,19.0,27,Female,City54,Credit Card,Standard,39.99
ORD00005570,PROD00005570,USER00005570,2024-02-03,2024-11-08,Books,114.76,5,Defective,Returned,279.0,53,Female,City62,PayPal,Standard,46.14
ORD00005572,PROD00005572,USER00005572,2023-02-13,2024-11-11,Electronics,26.3,3,Wrong item,Returned,637.0,35,Male,City46,Credit Card,Express,45.21
ORD00005578,PROD00005578,USER00005578,2023-02-17,2023-10-13,Books,250.72,4,Wrong item,Returned,238.0,50,Male,City65,Debit Card,Express,44.16
ORD00005580,PROD00005580,USER00005580,2023-02-14,2024-11-18,Clothing,381.42,2,Wrong item,Returned,643.0,59,Male,City95,Gift Card,Standard,14.4
ORD00005583,PROD00005583,USER00005583,2024-01-31,2024-07-07,Home,303.91,5,Wrong item,Returned,158.0,59,Male,City61,PayPal,Next-Day,38.5
ORD00005588,PROD00005588,USER00005588,2024-06-09,2024-09-06,Books,422.1,4,Not as described,Returned,89.0,70,Female,City10,Gift Card,Next-Day,22.22
ORD00005589,PROD00005589,USER00005589,2024-02-01,2024-05-28,Home,479.14,3,Wrong item,Returned,117.0,19,Female,City5,PayPal,Express,38.37
